#{"t_start": 1789398634.679438, "env_id": "Atom-v1"}
r,l,t
272.765225,361,364.280408
757.655188,512,364.814852
-10.081141,199,364.975759
-244.991856,128,365.079667
-36.288395,226,365.357603
736.9819,559,365.922841
1111.467209,661,366.558203
238.198532,285,366.885839
-65.021337,209,367.054989
186.975852,287,367.386441
-56.599069,209,367.556194
346.067317,452,368.026585
-11.374423,204,368.192395
256.720063,386,368.601365
567.98246,474,369.085164
-129.713725,192,369.242281
-106.419962,171,369.477016
1268.388557,678,370.138459
30.935201,289,370.478213
-46.918731,212,370.649568
600.419055,442,371.112756
654.057157,477,371.6043
-199.675029,131,371.711024
-93.372761,193,372.068247
191.814094,293,372.308245
851.010075,552,372.85915
1035.969976,609,373.449185
512.55486,444,373.909365
-57.781905,237,374.202979
345.656529,429,374.760609
190.45276,294,375.003911
-122.661743,189,375.356137
-77.458851,192,375.515302
58.399033,256,375.724268
616.464613,482,376.330455
917.858056,608,377.019969
-104.872317,158,377.151627
737.27269,520,377.78707
689.655438,602,378.499704
-28.545356,211,378.668556
358.073641,408,379.134612
646.181112,503,379.641567
125.47752,312,379.98479
780.580592,604,380.570885
313.953282,374,381.091714
-4.536198,214,381.266165
1604.343173,898,382.18356
-192.317246,147,382.303493
-114.384965,136,382.414823
-202.290436,136,382.619334
-114.490434,180,382.766044
-240.150249,106,382.851791
-249.339473,123,383.055445
-45.375319,201,383.216425
-269.975219,110,383.304685
160.770245,271,383.620319
-188.787101,145,383.74067
-268.591568,108,383.827955
-176.291671,165,383.962517
-32.531534,202,384.220354
-237.564099,180,384.364072
-174.103388,147,384.578198
22.462536,218,384.756155
289.517173,311,385.11213
-148.858608,135,385.224407
47.340883,251,385.433686
-99.382551,202,385.691644
-32.405154,182,385.838441
-161.118327,182,385.985797
-41.615457,188,386.232007
-288.407013,97,386.310449
-81.967814,184,386.459727
-67.314505,199,386.712936
-213.666207,136,386.823125
-167.834254,175,386.964077
-113.740879,172,387.202633
-62.953456,208,387.37066
-195.601693,145,387.488311
753.745328,529,388.774584
174.64815,290,389.103113
-71.672969,243,389.305092
-27.584714,226,389.580863
132.95947,266,389.796549
384.55179,359,390.179556
127.306741,310,390.624906
-115.87479,187,390.775137
114.525232,331,391.136792
-322.183029,85,391.205055
378.537903,371,391.744375
-103.143657,185,391.891736
-215.500816,122,391.989228
-262.719016,116,392.081738
-102.337454,191,392.438634
118.642666,293,392.672047
-277.786378,102,392.8462
-137.583146,193,393.001508
-14.554203,199,393.161754
50.299084,257,393.464975
-193.064531,141,393.581081
457.384667,449,394.05404
-262.598876,128,394.155509
-247.968591,113,394.244187
60.550253,251,394.640609
275.162343,356,395.020227
688.366049,448,395.477415
200.130442,278,395.711723
213.699689,291,396.037069
-179.194043,153,396.161022
356.552992,379,396.561781
833.864928,536,397.08759
-169.37033,148,397.209118
10.46985,228,397.39453
-35.174032,194,397.65191
109.657072,295,397.899242
111.184526,279,398.225302
-111.062263,176,398.369529
0.544133,207,398.721244
439.397668,394,399.042206
72.844832,271,399.487785
86.943295,280,399.917363
639.622102,460,400.294234
709.432498,514,400.934508
999.802929,701,401.912102
380.667511,367,402.426059
-133.305424,193,402.587062
721.686122,518,403.230518
319.923884,414,403.764116
-28.129962,217,403.94098
-17.430508,269,404.379421
-21.569412,199,404.542552
-157.191443,182,404.688727
49.467085,254,404.988785
17.510468,280,405.214276
-153.483551,183,405.45422
-97.522591,177,405.600388
475.452379,364,405.990567
-98.075641,261,406.209575
631.043912,524,406.749872
71.524461,287,407.078891
21.762403,278,407.305728
88.657526,260,407.71815
-160.392076,159,407.84645
1027.369412,617,408.571832
-285.32049,132,408.680207
87.471028,245,408.879025
-44.389415,215,409.148348
-46.382527,197,409.306887
-173.307739,150,409.429426
-44.52277,189,409.684446
213.541516,320,409.951707
141.554597,306,410.301178
-17.278204,199,410.466866
368.756602,404,411.003847
-1.979726,198,411.258901
-93.261425,178,411.41468
-56.376925,230,411.604086
227.288403,347,412.005812
-122.573727,161,412.14074
-81.666631,188,412.39348
-70.618618,219,412.591591
411.330981,426,413.036109
-73.565501,194,413.196281
-135.590402,172,413.42905
-37.603691,203,413.596692
30.276112,304,413.940377
-150.989081,171,414.080731
-136.436887,176,414.222405
169.260163,325,414.611878
-57.193476,204,414.783364
-155.00237,148,414.999697
-114.216307,187,415.15486
1252.474665,699,415.828843
956.90457,717,416.630188
-79.431253,165,416.762056
-44.834715,165,416.89279
818.603031,635,417.707694
-62.01287,159,417.835608
-136.441874,192,417.987555
-64.999559,169,418.325828
-79.561106,162,418.456545
751.278213,685,419.113857
-131.472723,154,419.338035
-143.260845,185,419.488136
131.689698,318,419.838659
-120.81406,169,419.976791
20.831699,273,420.197307
-27.34652,208,420.462772
203.06476,334,420.825378
-44.123031,245,421.034664
1051.322152,660,421.773596
599.061866,477,422.353584
-117.716796,182,422.59236
-167.992567,164,422.726493
-94.802919,186,422.87877
337.477029,423,423.315733
-144.281812,166,423.448789
-134.195851,157,423.682063
-9.55475,232,423.869061
-91.093457,161,424.001194
-79.403139,179,424.241395
372.315994,397,424.659451
429.68289,489,425.25279
-106.488564,222,425.433347
61.995947,300,425.770634
-142.83755,174,425.913026
364.853557,392,426.32402
-224.235164,163,426.457846
-95.919733,156,426.584259
-16.644133,212,426.849355
648.463294,586,427.4342
-59.61413,189,427.590243
