#{"t_start": 1789388472.7005193, "env_id": "Atom-v1"}
r,l,t
22.563257,136,237.012694
-4.499012,159,237.212803
26.937917,154,237.319574
93.848426,204,237.458981
114.113708,389,237.817937
74.679669,387,238.176435
197.558742,630,238.702124
1.062094,162,238.81267
45.039571,155,239.012398
276.244156,670,240.05274
-5.78113,151,240.156066
-72.420325,150,240.349499
24.629742,149,240.452164
9.430187,137,240.545594
8.517126,159,240.654244
532.622753,1000,241.531836
44.160414,134,241.72211
43.122553,227,241.878291
19.061285,161,241.989552
86.257456,207,242.226204
42.006762,162,242.338642
73.072814,198,242.565329
74.738762,171,242.684274
56.246577,187,242.814911
126.841633,374,243.165083
10.51959,148,243.267498
103.814925,241,243.525257
-1.175168,149,243.627099
163.981331,321,243.943632
97.500016,246,244.113039
203.458121,1000,245.007531
80.513046,569,245.58964
30.158206,178,245.931292
80.392091,225,246.092766
108.897577,302,246.393313
323.480519,742,246.996909
47.347407,173,247.116709
58.064032,824,247.87101
406.918167,925,248.695366
61.330441,179,248.819476
15.998688,144,248.918753
-46.943004,166,249.127284
170.312276,436,249.520652
681.235084,1000,250.307579
-22.857164,170,250.517061
124.50933,443,250.914849
63.984459,207,251.057425
192.440332,386,251.420271
499.515415,925,252.246737
520.092544,1000,253.121554
847.284222,1000,254.000205
79.678259,180,254.127272
189.274462,439,254.522482
37.92103,159,254.632636
130.492427,299,254.929591
28.853175,159,255.038943
169.120779,315,255.348388
97.289123,287,255.546093
38.191479,161,255.656037
424.211703,1000,256.631629
245.805285,360,256.970314
104.312459,226,257.21818
228.459778,335,257.449595
165.826208,290,257.74378
154.283032,599,258.256914
215.536967,439,258.650235
22.650436,162,258.761561
177.387312,421,259.142728
52.067364,155,259.250593
30.414792,125,259.337999
47.089179,198,259.565888
61.371188,279,259.758949
145.596521,772,260.478958
106.504116,258,260.65663
50.779214,168,260.863709
40.668534,149,260.965575
125.048805,251,261.231346
66.327627,176,261.352605
35.959054,177,261.476552
110.764596,231,261.725248
116.190856,274,261.913533
18.836975,171,262.123487
-23.976349,129,262.212891
57.416426,173,262.333201
451.783974,699,263.001484
163.622326,394,263.275543
30.6214,128,263.454748
95.53413,213,263.601625
122.045789,376,263.953736
-11.307776,141,264.054015
72.640338,148,264.157714
23.1069,163,264.463974
3.297187,173,264.583081
135.687762,381,264.93674
281.540335,484,265.363627
134.471369,283,265.558753
221.193612,352,265.892945
-49.176973,118,265.97554
80.987451,374,266.324839
131.18648,241,266.489485
85.533571,216,266.730586
64.186911,216,266.878335
486.508688,692,267.450186
42.571526,158,267.781955
-14.31032,104,267.85303
211.980652,367,268.197135
823.345381,1000,269.186212
29.030702,124,269.272717
14.471823,152,269.379153
16.83541,172,269.588779
98.121674,213,269.736646
70.095915,186,269.867524
281.819123,388,270.225432
-25.578195,122,270.310272
-21.619784,187,270.530333
355.934898,577,271.021585
252.747396,508,271.470564
106.882861,191,271.603896
123.42753,880,272.639464
-6.916683,169,272.757043
794.468483,1000,273.634434
94.680184,212,273.87243
-12.704421,103,273.943177
59.518657,189,274.074393
28.59477,157,274.183271
873.670231,1000,275.166513
29.798302,159,275.49836
-32.493532,110,275.574835
42.689103,160,275.685833
108.154078,314,276.082604
