#{"t_start": 1782239783.930136, "env_id": "Atom-v1"}
r,l,t
34.407243,103,98.155847
26.641455,81,98.221714
27.997504,91,98.294521
46.782643,169,98.430238
20.498387,69,98.484563
29.536783,110,98.710769
30.880285,84,98.780475
25.922788,79,98.844056
26.676625,87,98.914237
25.226708,84,98.982244
29.992463,94,99.057915
50.760264,193,99.212385
29.670525,95,99.287877
25.441776,83,99.354479
42.117526,123,99.454271
37.04192,129,99.69312
33.39283,107,103.005552
24.303561,85,103.079838
36.750257,126,103.184938
30.518782,102,103.266315
41.726851,113,103.357112
31.127412,105,103.441933
23.842517,93,103.518569
30.402572,111,103.617216
25.835399,86,103.692532
33.430826,99,103.939039
34.507939,99,104.027631
20.16332,91,104.109878
27.730256,85,104.183713
39.542255,126,104.293955
33.869791,102,104.375495
32.579108,119,104.471468
21.882509,77,104.533525
26.851775,78,104.595798
43.150963,142,104.709188
32.486783,85,104.913934
26.580196,97,104.991309
30.014962,88,105.062814
34.185788,123,105.161104
32.181398,100,105.24361
17.787059,61,105.293019
30.323257,85,105.363893
36.040563,116,105.459428
27.483924,96,105.538196
34.309483,118,105.634029
22.298611,68,105.688417
32.179603,103,105.90718
23.634845,108,105.993263
43.416492,138,106.105751
33.901285,110,106.193796
28.307268,90,106.267245
44.312174,137,106.378994
36.904478,162,106.509945
28.41909,86,106.580864
33.940514,100,106.66326
25.834362,95,106.878715
25.160133,73,106.937562
23.047279,79,107.001621
20.650744,67,107.056207
37.762673,123,107.155938
25.279758,94,107.231912
30.679315,101,107.313539
18.909785,71,107.371223
23.939694,94,107.446989
26.270512,91,107.519769
28.022843,92,107.595578
34.295077,106,107.819892
23.721748,93,107.895467
27.528972,121,107.993243
33.964291,112,108.085318
33.035551,105,108.17239
27.244128,118,108.268042
26.498916,96,108.344914
43.779374,142,108.460256
16.705258,100,108.540738
33.389207,100,108.620036
20.323779,91,108.847564
39.149405,118,108.942868
32.888958,115,109.035641
32.680398,93,109.109892
34.639324,100,109.188932
23.715723,90,109.259514
30.748025,104,109.342939
24.422772,115,109.434606
23.369116,72,109.492105
29.545923,100,109.572186
26.730632,87,109.778306
27.325608,80,109.842253
27.186426,81,109.906117
29.817445,90,109.977429
24.109223,77,110.038751
35.760147,115,110.13009
24.808458,87,110.20022
34.318946,126,110.300715
31.933508,99,110.380086
28.126756,98,110.458185
49.027053,149,110.712333
24.536907,82,110.778297
33.966285,110,110.86819
27.432997,82,110.93416
28.600973,100,111.014786
23.636317,92,111.090059
25.582956,71,111.147274
26.882816,92,111.22065
30.314989,93,111.295045
25.035875,169,111.430303
30.409705,86,111.500991
38.040286,179,111.781055
26.328741,106,111.867273
27.745403,98,111.946611
30.821944,115,112.03943
20.123447,77,112.099997
28.26972,89,112.17157
21.758575,69,112.227519
22.395029,70,112.28458
29.58015,93,112.35854
33.922325,107,115.693548
28.582554,89,115.911715
22.567177,67,115.966556
24.539322,86,116.03731
39.601807,128,116.14345
47.43634,159,116.28099
25.852541,85,116.355601
29.636149,93,116.438681
31.521707,105,116.532284
27.898344,128,116.645617
33.6946,110,116.743337
28.623602,81,117.034499
31.755173,110,117.122123
63.645664,226,117.302876
20.075739,78,117.36597
26.81143,95,117.441301
29.927361,157,117.567255
27.991732,96,117.645003
34.020404,99,117.725229
25.160955,78,117.78925
31.970043,92,118.068969
30.239256,99,118.149355
29.463726,113,118.241495
29.897352,94,118.317108
26.945329,98,118.395336
26.754517,93,118.469349
33.61502,162,118.600594
46.914534,140,118.715852
25.701377,74,118.777525
30.692853,92,119.011915
29.449598,83,119.078802
32.026147,103,119.160783
56.915356,159,119.286371
41.815433,134,119.391588
28.820933,84,119.458444
32.625966,103,119.540005
25.541756,80,119.604054
24.882527,68,119.658231
42.040271,120,119.75362
27.289566,80,119.817927
29.225901,107,120.064121
36.760429,112,120.154606
33.842224,107,120.240823
36.277257,146,120.356746
42.464631,116,120.449636
36.190647,115,120.541634
27.834895,98,120.619348
38.157124,147,120.737305
32.242815,116,120.987037
33.433088,112,121.080575
41.591819,126,121.184387
21.484718,106,121.270463
42.978613,134,121.379196
29.202631,98,121.458627
37.636413,107,121.546863
30.994664,122,121.649648
31.113886,92,121.725607
23.649571,72,121.785458
31.640915,101,122.023952
37.571794,116,122.11921
24.414821,86,122.189173
53.315567,168,122.327872
27.462109,88,122.400619
31.857795,103,122.485214
47.96353,158,122.616912
30.990262,110,122.709772
26.701876,80,122.774513
27.889206,84,122.997815
27.10012,78,123.061432
24.777587,81,123.128018
29.079007,127,123.232996
24.788333,88,123.303455
37.545224,131,123.409768
27.579197,89,123.483966
31.831802,95,123.564033
24.4273,82,123.634181
26.803684,80,123.700102
36.717832,119,123.796398
33.901091,96,124.013392
22.566603,78,124.075451
27.338335,76,124.136682
25.232188,68,124.190495
43.524487,131,124.294893
28.670894,89,124.366718
31.452101,102,124.447722
44.769695,150,124.567794
27.773496,100,124.647434
24.524817,90,124.719603
27.919151,88,124.926074
36.931763,108,125.011773
38.53858,114,125.102595
34.798592,109,125.188359
46.468636,148,125.305099
32.015463,133,125.412118
28.525894,89,128.72726
28.600457,83,128.79894
33.252238,99,128.879954
25.89125,77,128.942356
